label,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z

C,0.21364235877990723,0.007155895233154297,-0.05513083562254906,0.15182626247406006,-0.035799115896224976,0.1258029341697693,0.15436643362045288,-0.007985919713973999,-0.18762493133544922,0.14240020513534546,0.08225953578948975,0.2324439436197281,0.1422441601753235,0.12815487384796143,-0.20447617769241333,0.20396500825881958,0.09304845333099365,0.2727552056312561,0.2098594307899475,0.1251305341720581,-0.14288832247257233,0.0006971359252929688,-0.005708813667297363,0.09158734977245331,-0.0006971359252929688,0.005708813667297363,-0.09158535301685333,-0.10246217250823975,0.040352702140808105,0.14888381958007812,-0.10655981302261353,0.04451406002044678,-0.02085600607097149,-0.20776677131652832,0.05892384052276611,0.23816867172718048,-0.21481668949127197,0.05961501598358154,0.06020629033446312,-0.2228826880455017,0.039748549461364746,0.2457115799188614,-0.23502233624458313,0.03956758975982666,0.06537509709596634,-0.22986939549446106,0.12192368507385254,0.20644675195217133,-0.2387217879295349,0.12336194515228271,0.0037639602087438107

C,0.222367525100708,-0.07135391235351562,-0.07011706382036209,0.15110290050506592,-0.07936269044876099,0.10069646686315536,0.14942586421966553,-0.04017794132232666,-0.1706622689962387,0.1391371488571167,0.041412949562072754,0.16293230652809143,0.14074993133544922,0.09671497344970703,-0.16471251845359802,0.19708144664764404,0.062363505363464355,0.1671677678823471,0.20698320865631104,0.0954594612121582,-0.08830162137746811,0.0017029047012329102,-0.006641477346420288,0.07968474179506302,-0.0017029047012329102,0.006641507148742676,-0.07966400682926178,-0.10218903422355652,0.029065966606140137,0.15919972956180573,-0.10823991894721985,0.02690303325653076,0.0028407906647771597,-0.2019132375717163,0.03554403781890869,0.25694745779037476,-0.21123087406158447,0.02696084976196289,0.09326375275850296,-0.21577781438827515,0.01989877223968506,0.2660253345966339,-0.23228192329406738,0.007561326026916504,0.10057125985622406,-0.22448307275772095,0.09325778484344482,0.23309627175331116,-0.23752498626708984,0.09375286102294922,0.048710279166698456

C,0.2161695957183838,-0.06747180223464966,-0.06383182108402252,0.1443958282470703,-0.05944335460662842,0.10902833938598633,0.14443349838256836,-0.036644577980041504,-0.16342662274837494,0.13069802522659302,0.06952440738677979,0.13386578857898712,0.13244283199310303,0.10213583707809448,-0.15350288152694702,0.19069534540176392,0.08383357524871826,0.09607087075710297,0.20029056072235107,0.10051500797271729,-0.07604052126407623,0.0010017752647399902,-0.00564652681350708,0.08282558619976044,-0.0010017752647399902,0.00564652681350708,-0.08274736255407333,-0.10386008024215698,0.026743710041046143,0.1324375569820404,-0.10684418678283691,0.028805553913116455,-0.031951576471328735,-0.2068166434764862,0.03729259967803955,0.20878098905086517,-0.21583199501037598,0.030231058597564697,0.036042943596839905,-0.22162282466888428,0.017987966537475586,0.2149132341146469,-0.23387053608894348,0.011221230030059814,0.04048507288098335,-0.23736542463302612,0.08791661262512207,0.17675276100635529,-0.2488337755203247,0.08828985691070557,-0.018376993015408516

C,0.21825724840164185,-0.07169276475906372,-0.07976054400205612,0.14539003372192383,-0.05894935131072998,0.09975554049015045,0.14482927322387695,-0.03981482982635498,-0.1795053482055664,0.1312965750694275,0.06747114658355713,0.11320403963327408,0.13325852155685425,0.09735125303268433,-0.16775520145893097,0.19266211986541748,0.08278590440750122,0.045703157782554626,0.2005273699760437,0.09479409456253052,-0.08471884578466415,0.0014665722846984863,-0.0039670467376708984,0.08582286536693573,-0.0014665722846984863,0.0039670467376708984,-0.08578772842884064,-0.10361576080322266,0.028797268867492676,0.15012067556381226,-0.10882645845413208,0.03025233745574951,-0.018520323559641838,-0.20354431867599487,0.03689759969711304,0.2383609563112259,-0.21526235342025757,0.0317227840423584,0.06533938646316528,-0.2185145616531372,0.01978433132171631,0.245902881026268,-0.23338261246681213,0.013892650604248047,0.07155155390501022,-0.23224186897277832,0.08787554502487183,0.20722931623458862,-0.24543926119804382,0.08842045068740845,0.01191622857004404

C,0.21934765577316284,-0.06772881746292114,-0.08157464861869812,0.14663714170455933,-0.056748807430267334,0.0976734608411789,0.14636075496673584,-0.03721606731414795,-0.1789296716451645,0.13521450757980347,0.0756717324256897,0.11262372136116028,0.13458919525146484,0.09874886274337769,-0.16445575654506683,0.19455081224441528,0.08295691013336182,0.04785315692424774,0.20186901092529297,0.09394961595535278,-0.07737275213003159,0.0015234947204589844,-0.003010571002960205,0.08361571282148361,-0.0015234947204589844,0.003010571002960205,-0.08361045271158218,-0.10255122184753418,0.03020012378692627,0.14797574281692505,-0.10754132270812988,0.0294073224067688,-0.013666550628840923,-0.20246118307113647,0.038811326026916504,0.23357799649238586,-0.2111484706401825,0.03256809711456299,0.07187076658010483,-0.21569883823394775,0.019161581993103027,0.24096766114234924,-0.22954532504081726,0.014393806457519531,0.07850074023008347,-0.23323780298233032,0.08828222751617432,0.20322614908218384,-0.24440449476242065,0.08725923299789429,0.021840233355760574
